"Have_IP","Have_At","URL_Length","URL_Depth","Redirection","https_Domain","TinyURL","Prefix/Suffix","DNS_Record","Web_Traffic","Domain_Age","Domain_End","iFrame","Mouse_Over","Right_Click","Web_Forwards","Num_Dots","HTTPS_Token","Suspicious_Words","Content_Length","Num_Images","Num_Scripts","Label"
0,0,175,5,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,127,0,18,1
0,0,173,5,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,127,0,18,1
0,0,175,5,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,127,0,18,1
0,0,175,5,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,127,0,18,1
0,0,46,1,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,450,0,3,1
0,0,38,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,117,0,7,1
0,0,36,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,1,69,0,0,1
0,0,35,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,69,0,0,1
0,0,34,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,2325,3,41,1
0,0,36,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,2743,3,43,1
0,0,38,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,2203,3,46,1
0,0,34,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,1746,27,1,1
0,0,21,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,32,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,450,0,3,1
0,0,61,4,0,0,0,1,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,32,0,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,83,4,0,1,0,0,1,0,-1,-1,0,0,0,0,4,0,1,0,0,0,1
0,0,37,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,1
0,0,55,1,0,1,0,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,1
0,0,46,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,215,1,0,1
0,0,38,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,215,1,0,1
0,0,43,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,37,0,0,1
0,0,45,1,0,1,0,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,1
0,0,44,1,0,1,0,0,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,47,1,0,1,0,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,1
0,0,41,1,0,1,0,0,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,44,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,84,0,1,1
0,0,44,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,50,0,0,1
0,0,48,1,0,1,0,1,1,0,-1,-1,0,0,0,0,2,0,0,20,0,0,1
0,0,39,1,0,1,0,1,1,0,-1,-1,0,0,0,0,2,0,0,20,0,0,1
0,0,24,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,22,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,34,3,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,1,162,0,0,1
0,0,29,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,27,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,35,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,215,1,0,1
0,0,39,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,215,1,0,1
0,0,38,2,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,1,0,1,1
0,0,68,0,0,1,0,0,1,0,-1,-1,1,0,0,0,2,0,0,112,1,1,1
0,0,68,0,0,1,0,0,1,0,-1,-1,1,0,0,0,2,0,0,112,1,1,1
0,0,68,0,0,1,0,0,1,0,-1,-1,1,0,0,0,2,0,0,112,1,1,1
0,0,61,3,0,1,0,0,1,0,-1,-1,0,0,0,0,4,0,1,162,0,0,1
0,0,64,2,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,816,5,2,1
0,0,25,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,57,0,1,1
0,0,60,1,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,60,1,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,20,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,229,2,11,1
0,0,49,1,0,1,0,1,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,47,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,565,0,0,1
0,0,46,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,565,0,0,1
0,0,40,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,39,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,39,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,26,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,25,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,22,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,25,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,35,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,28,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,19,1,0,1,1,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,26,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,35,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,23,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,31,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,56,1,0,1,0,0,0,0,-1,-1,0,0,0,0,4,0,1,0,0,0,1
0,0,59,1,0,1,0,1,0,0,-1,-1,0,0,0,0,4,0,1,0,0,0,1
0,0,30,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,43,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,29,0,7,1
0,0,29,1,0,1,0,1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,55,3,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,38,0,0,1
0,0,40,2,0,1,0,0,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,53,1,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,41,0,0,1
0,0,60,4,0,0,0,1,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,31,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,52,4,0,1,0,0,1,0,-1,-1,0,0,0,0,4,0,0,0,0,0,1
0,0,36,0,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,39,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,367,1,6,1
0,0,146,3,0,1,0,0,1,0,-1,-1,0,0,0,0,5,0,0,54,0,0,1
0,1,265,9,0,1,0,0,1,0,-1,-1,0,0,0,0,6,0,0,0,0,0,1
0,0,32,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,450,0,3,1
0,0,50,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,565,0,0,1
0,0,61,1,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,1,41,0,0,1
0,0,62,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,2,0,1,1
0,0,58,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,2,0,1,1
0,0,51,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,450,0,3,1
0,0,28,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,32,2,3,1
0,0,32,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,1
0,0,30,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,34,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,69,0,0,1
0,0,34,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,69,0,0,1
0,0,49,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,11,0,2,1
0,0,44,1,0,1,0,1,1,0,-1,-1,0,0,0,0,2,0,0,20,0,0,1
0,0,31,1,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,17,0,6,1
0,0,249,3,0,0,0,1,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,271,3,0,0,0,1,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,31,2,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,477,1,0,1
0,0,43,1,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,26,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,477,1,0,1
0,0,26,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,477,1,0,1
0,0,66,4,0,1,0,0,1,0,-1,-1,0,0,0,0,4,0,1,162,0,0,1
0,0,68,4,0,1,0,0,1,0,-1,-1,0,0,0,0,4,0,0,162,0,0,1
0,0,23,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,480,1,5,1
0,0,27,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,31,0,0,1
0,0,27,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,31,0,0,1
0,0,27,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,31,0,0,1
0,0,84,3,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,162,0,0,1
0,0,47,3,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,162,0,0,1
0,0,73,3,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,162,0,0,1
0,0,28,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,162,0,0,1
0,0,28,1,1,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,2857,9,16,1
0,0,28,1,1,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,2857,9,16,1
0,0,38,1,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,1,5,0,0,1
0,0,53,2,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,55,4,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,162,0,0,1
0,0,30,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,95,1,3,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,95,1,3,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,95,1,3,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,32,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,450,0,3,1
0,0,27,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,28,1,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,26,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,31,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,32,1,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,27,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,27,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,28,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,27,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,27,1,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,24,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,29,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1081,2,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1081,2,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,894,2,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1081,2,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1081,2,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,32,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,17,0,6,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1081,2,0,1
0,0,22,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1081,2,0,1
0,0,23,1,0,1,0,1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,24,2,0,1,0,1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,25,2,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,24,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,32,1,0,1,0,1,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,1
0,0,35,1,0,1,0,1,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,1
0,0,26,1,0,1,0,1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,24,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,33,2,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,17,0,6,1
0,0,49,2,0,1,0,1,1,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,35,0,0,0,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,30,0,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,29,0,0,0,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,34,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,147,1,1,1
0,0,175,5,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,109,0,18,1
0,0,25,1,0,1,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,28,0,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,31,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,32,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,32,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,33,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,39,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,1,121,0,0,1
0,0,34,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,34,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,37,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,147,1,1,1
0,0,31,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,34,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,34,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,34,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,31,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,33,0,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,34,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,1,121,0,0,1
0,0,25,0,0,1,0,1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,1,105,5,0,0,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,1,1
0,1,108,5,0,0,0,0,1,0,-1,-1,0,0,0,0,4,0,0,0,0,1,1
0,0,29,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,36,1,0,1
0,0,27,0,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,36,1,0,1
0,0,30,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,30,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,30,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,38,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,69,0,0,1
0,0,36,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,147,1,1,1
0,0,75,2,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,75,2,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,32,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,32,0,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,371,0,5,1
0,0,37,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,371,0,5,1
0,0,31,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,30,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,33,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,32,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,32,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,31,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,31,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,31,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,31,0,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,49,2,0,1,0,1,1,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,62,1,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,2606,96,7,1
0,0,44,2,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,162,0,0,1
0,0,45,3,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,162,0,0,1
0,0,78,2,0,1,0,0,0,0,-1,-1,0,0,0,0,5,0,0,0,0,0,1
0,0,77,2,0,0,0,0,0,0,-1,-1,0,0,0,0,5,0,0,0,0,0,1
0,0,82,2,0,1,0,0,0,0,-1,-1,0,0,0,0,5,0,0,0,0,0,1
0,0,59,2,0,0,0,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,1
0,0,82,2,0,1,0,0,0,0,-1,-1,0,0,0,0,5,0,0,0,0,0,1
0,0,34,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,147,1,1,1
0,0,82,2,0,1,0,0,0,0,-1,-1,0,0,0,0,5,0,0,0,0,0,1
0,0,27,1,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2857,9,16,1
0,0,82,2,0,1,0,0,0,0,-1,-1,0,0,0,0,5,0,0,0,0,0,1
0,0,28,1,1,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,2857,9,16,1
0,0,35,1,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,34,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,147,1,1,1
0,0,40,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,4050,1,5,1
0,0,41,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,148,1,0,1
0,0,33,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,1,121,0,0,1
0,0,32,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,31,2,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,3252,0,65,1
0,0,55,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,26,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,22,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,22,3,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,21,2,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,24,0,1,1,0,1,1,0,-1,-1,0,0,0,1,1,0,0,168,0,3,1
0,0,42,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,60,4,0,1,0,0,0,0,-1,-1,0,0,0,0,5,0,0,0,0,0,1
0,0,20,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,59,1,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,1,147,1,1,1
0,0,18,1,0,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,57,0,1,1
0,0,21,1,0,1,0,1,1,0,-1,-1,0,0,0,0,1,0,0,450,0,3,1
0,0,22,1,0,1,0,1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,49,2,0,0,0,1,1,0,-1,-1,0,0,0,0,2,0,0,82,0,4,1
0,0,45,1,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,175,5,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,110,0,18,1
0,0,53,1,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,56,2,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,56,2,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,52,2,0,1,0,1,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,33,1,1,0,0,0,1,0,-1,-1,0,0,0,1,2,0,0,431,0,52,1
0,0,35,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,360,2,23,1
0,0,52,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,147,1,1,1
0,0,44,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,286,4,24,1
0,0,36,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,569,2,24,1
0,0,39,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,31,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,147,1,1,1
0,0,48,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,346,2,24,1
0,0,31,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,148,1,0,1
0,0,41,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,632,1,25,1
0,0,26,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,69,0,0,1
0,0,27,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,298,2,23,1
0,0,49,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,1,299,3,25,1
0,0,48,1,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,121,0,0,1
0,0,50,1,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,58,0,0,1
0,0,36,2,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,450,0,3,1
0,0,36,1,0,1,0,0,1,0,-1,-1,0,0,0,0,1,0,0,411,1,8,1
0,0,46,3,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1
0,0,46,3,0,1,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,36,2,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,450,0,3,1
0,0,37,2,0,1,0,0,1,0,-1,-1,0,0,0,0,2,0,0,450,0,3,1
0,0,28,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,1
0,0,30,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,1
0,0,27,0,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,30,1,0,1,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,1
0,0,22,0,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,20,0,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,0,0,0,1
0,0,41,2,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,42,3,0,1,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,1
0,0,35,0,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,67,0,0,1
